1.4819,1.4944,1.4953,1.4951,1.4947,1.4939,1.4915,1.4977,1.4952,1.4895,1.4902,1.496,1.4957,1.4914,1.4885,1.4879,1.4866,1.4838,1.4843,1.4872,1.4849,1.487,1.4912,1.4927,1.4901,1.4805,1.4757,1.4728,1.4688,1.4643,1.466,1.4706,1.4691,1.4743,1.4789,1.4787,1.4808,1.4897,1.4807,1.4643,1.4689,1.4656,1.4716,1.4726,1.4726,1.4555,1.4524,1.4508,1.4479,1.4469,1.4452,1.4455,1.4474,1.4427,1.4445,1.4471,1.4517,1.4608,1.4654,1.466,1.4572,1.4591,1.4522,1.4602,1.4677,1.4694,1.4695,1.4729,1.4739,1.4599,1.4542,1.4611,1.4563,1.4642,1.4732,1.4732,1.4656,1.4571,1.4686,1.4744,1.487,1.481,1.4779,1.4821,1.4822,1.4808,1.4774,1.4808,1.4812,1.4744,1.4762,1.4707,1.4696,1.4802,1.4773,1.4771,1.4679,1.4706,1.4731,1.4727,1.4866,1.4889,1.4906,1.4939,1.4967,1.4939,1.4904,1.4914,1.4916,1.486,1.4823,1.4761,1.4783,1.4718,1.4675,1.4793,1.4883,1.4931,1.4924,1.486,1.4871,1.4859,1.4871,1.4842,1.4876,1.4831,1.4798,1.4803,1.485,1.4792,1.4793,1.4819,1.4898,1.4885,1.4846,1.4885,1.4908,1.4862,1.4837,1.4825,1.4813,1.4828,1.4814,1.4804,1.4886,1.4903,1.4923,1.4906,1.4892,1.4945,1.4966,1.4963,1.4971,1.5003,1.4989,1.4975,1.4984,1.4976,1.4964,1.4894,1.4884,1.4924,1.492,1.4938,1.4937,1.4888,1.4844,1.49,1.4879,1.4847,1.4834,1.4879,1.4901,1.4964,1.499,1.4982,1.4987,1.5002,1.4981,1.4937,1.4923,1.49,1.4813,1.4783,1.4827,1.4776,1.4771,1.4896,1.4976,1.4938,1.4972,1.5002,1.4928,1.4877,1.4937,1.4869,1.483,1.4739,1.4728,1.4858,1.4886,1.4859,1.495,1.4888,1.4841,1.4794,1.4874,1.4873,1.4757,1.47,1.4798,1.4954,1.4992,1.5162,1.5042,1.5063,1.498,1.5083,1.5055,1.5174,1.5207,1.5388,1.5403,1.5461,1.5332,1.525,1.5154,1.5225,1.515,1.5239,1.5186,1.5034,1.5053,1.5235,1.518,1.5223,1.5121,1.5065,1.4952,1.4924,1.4971,1.4966,1.4956,1.5065,1.5079,1.4955,1.4984,1.4987,1.4902,1.4898,1.4769,1.4736,1.4663,1.4585,1.4602,1.4606,1.4592,1.4568,1.4535,1.4582,1.4553,1.455,1.4537,1.4494,1.4471,1.4434,1.4468,1.444,1.4524,1.4562,1.4596,1.4571,1.4586,1.4581,1.4496,1.4528,1.4481,1.4498,1.4567,1.4593,1.4568,1.4564,1.4516,1.4524,1.4544,1.4463,1.4493,1.4443,1.4495,1.4468,1.441,1.4381,1.4336,1.4269,1.4221,1.4136,1.4185,1.4121,1.4063,1.4027,1.4007,1.4077,1.4098,1.4089,1.4051,1.4071,1.4089,1.409,1.4092,1.4051,1.3954,1.3873,1.3853,1.3826,1.3801,1.3815,1.3875,1.3836,1.388,1.392,1.3878,1.3889,1.3928,1.3869,1.3851,1.3795,1.3766,1.3881,1.3872,1.3989,1.4017,1.4005,1.4003,1.3972,1.3988,1.3842,1.3842,1.3842,1.3854,1.3765,1.3721,1.3782,1.384,1.3793,1.3734,1.3641,1.3635,1.3697,1.3706,1.3681,1.368,1.3732,1.3734,1.3737,1.371,1.367,1.3673,1.3567,1.3534,1.3474,1.3667,1.3632,1.356,1.3484,1.3392,1.3319,1.3325,1.325,1.3289,1.3215,1.3198,1.3146,1.3105,1.3029,1.2962,1.2944,1.2911,1.2867,1.2824,1.2834,1.2814,1.2787,1.2774,1.2708,1.2688,1.2696,1.2662,1.271,1.271,1.2723,1.2696,1.2683,1.2653,1.2638,1.2631,1.2626,1.2662,1.2588,1.253,1.2546,1.2568,1.2519,1.2515,1.2565,1.2588,1.2612,1.2587,1.258,1.2602,1.2629,1.2619,1.259,1.2607,1.2586,1.2609,1.2592,1.2584,1.2578,1.2572,1.2535,1.2553,1.2542,1.2489,1.2516,1.2472,1.2464,1.2432,1.2449,1.2381,1.2366,1.239,1.238,1.2381,1.2309,1.2305,1.2261,1.2283,1.2253,1.2238,1.222,1.2218,1.2147,1.2064,1.2135,1.2086,1.2129,1.218,1.2187,1.2315,1.2379,1.2451,1.2508,1.247,1.262,1.2643,1.2584,1.2563,1.2507,1.2396,1.2542,1.2544,1.2687,1.2656,1.2634,1.2607,1.257,1.2611,1.2577,1.2524,1.2545,1.2549,1.2525,1.252,1.2504,1.25,1.2445,1.2352,1.2206,1.248,1.2573,1.2538,1.2548,1.2476,1.2439,1.2334,1.2317,1.237,1.2314,1.2311,1.2245,1.225,1.2221,1.2201,1.2214,1.2185,1.2157,1.2127,1.2152,1.2116,1.2122,1.2107,1.2109,1.2107,1.2108,1.2134,1.2103,1.2086,1.2032,1.2026,1.2016,1.1993,1.1999,1.1957,1.1925,1.1907,1.1891,1.1895,1.1931,1.1938,1.1941,1.192,1.1931,1.1978,1.1998,1.2013,1.1964,1.1905,1.1928,1.1896,1.1863,1.1856,1.1893,1.1878,1.1874,1.1871,1.1857,1.1843,1.1795,1.1765,1.179,1.181,1.1801,1.1762,1.1772,1.1805,1.1797,1.1799,1.1827,1.1819,1.1816,1.181,1.1808,1.1798,1.1756,1.1738,1.1724,1.1708,1.1714,1.1729,1.1727,1.1717,1.1749,1.1733,1.1731,1.1683,1.1712,1.1711,1.1696,1.1724,1.1734,1.1727,1.1701,1.1686,1.1675,1.1698,1.1676,1.1659,1.1662,1.1672,1.1643,1.1681,1.1636,1.1625,1.1632,1.1628,1.16,1.1589,1.1562,1.1537,1.1541,1.1462,1.1476,1.1432,1.1439,1.1446,1.1482,1.1499,1.1516,1.1537,1.1534,1.1531,1.1521,1.1511,1.1496,1.1482,1.1247,1.1227,1.1244,1.1248,1.1255,1.1252,1.1246,1.1248,1.1255,1.1265,1.1309,1.1285,1.1294,1.1328,1.1304,1.1239,1.1238,1.1235,1.1218,1.1195,1.1214,1.12,1.1212,1.1135,1.1102,1.1094,1.1082,1.1081,1.1089,1.1092,1.1022,1.0986,1.0998,1.1001,1.1017,1.1011,1.1017,1.1018,1.1011,1.1003,1.1001,1.0993,1.1014,1.1016,1.0999,1.1017,1.1044,1.1025,1.0986,1.1001,1.1004,1.0943,1.0978,1.0992,1.0973,1.1062,1.1055,1.1022,1.1013,1.1046,1.1049,1.1024,1.1066,1.1049,1.1033,1.1019,1.0979,1.0986,1.0996,1.1047,1.1043,1.1033,1.1034,1.0997,1.0985,1.0998,1.0934,1.0851,1.0844,1.0778,1.0791,1.0845,1.0817,1.0815,1.0818,1.0802,1.0657,1.0586,1.0597,1.0634,1.0626,1.053,1.0609,1.0662,1.066,1.0658,1.0618,1.0537,1.0521,1.0529,1.0589,1.0511,1.0496,1.0491,1.0492,1.0502,1.0446,1.0489,1.0472,1.0446,1.0446,1.0409,1.0396,1.038,1.0383,1.0377,1.0375,1.0366,1.0362,1.036,1.0367,1.0367,1.0356,1.0354,1.0355,1.0327,1.0334,1.0326,1.0323,1.0316,1.0313,1.0303,1.0293,1.0302,1.0302,1.0297,1.028,1.0278,1.0278,1.0278,1.0275,1.0285,1.0283,1.0297,1.0301,1.0304,1.0314,1.0303,1.0297,1.0288,1.0295,1.0295,1.0307,1.0301,1.0301,1.0278,1.0266,1.0272,1.0263,1.0267,1.0266,1.0276,1.0274,1.0271,1.0282,1.0267,1.0267,1.026,1.0265,1.0253,1.0253,1.0259,1.0257,1.0258,1.0264,1.0274,1.0248,1.0244,1.0229,1.0224,1.0255,1.0259,1.0271,1.0281,1.0326,1.0298,1.0279,1.0294,1.0295,1.0298,1.0302,1.0293,1.0325,1.0336,1.033,1.0359,1.0351,1.0351,1.0335,1.0344,1.0325,1.0322,1.0315,1.0307,1.0312,1.031,1.0306,1.0312,1.0313,1.0319,1.0315,1.0322,1.0331,1.0325,1.0327,1.0328,1.0331,1.0331,1.0331,1.0324,1.0318,1.0315,1.0312,1.0302,1.0301,1.0308,1.0312,1.0318,1.032,1.0327,1.0329,1.0318,1.0326,1.031,1.0316,1.0327,1.0339,1.0351,1.0344,1.0355,1.0353,1.0362,1.036,1.0352,1.0351,1.0342,1.0343,1.0349,1.0351,1.0353,1.034,1.033,1.034,1.0337,1.0319,1.0313,1.0314,1.0317,1.0315,1.0317,1.0316,1.0296,1.0301,1.0312,1.0315,1.0308,1.0303,1.0302,1.0297,1.0305,1.0303,1.0306,1.0309,1.0299,1.0297,1.0299,1.0299,1.0297,1.0296,1.0297,1.0302,1.0299,1.0299,1.03,1.028,1.028,1.0285,1.0295,1.0299,1.0298,1.029,1.0301,1.0302,1.0303,1.0292,1.0297,1.0286,1.0288,1.0284,1.0262,1.0185,1.0177,1.0164,1.0159,1.0164,1.0163,1.0154,1.0157,1.0161,1.0159,1.0148,1.0154,1.0154,1.0158,1.0165,1.0161,1.0148,1.0146,1.0135,1.0127,1.0127,1.0124,1.0111,1.0118,1.0128,1.0125,1.0122,1.0122,1.0119,1.0118,1.0113,1.0114,1.0108,1.0102,1.0104,1.0102,1.0101,1.0097,1.0097,1.0095,1.0097,1.0097,1.0093,1.0101,1.0104,1.0103,1.0103,1.0087,1.0082,1.0078,1.0065,1.0097,1.0101,1.0127,1.0141,1.0143,1.0139,1.0143,1.0134,1.0134,1.0147,1.0144,1.0144,1.0148,1.0146,1.0135,1.0139,1.0123,1.0132,1.0127,1.0125,1.0124,1.0128,1.0125,1.0118,1.0114,1.0112,1.0104,1.0098,1.008,1.0075,1.0073,1.0015,1.0019,1.0022,1.002,1.002,1.0019,1.0018,1.0017,1.0001,1.0001,1,1
1.2412,1.2455,1.2413,1.2427,1.2425,1.2441,1.2486,1.2512,1.2558,1.2565,1.2533,1.2592,1.2566,1.2564,1.2564,1.2535,1.2533,1.2529,1.2572,1.2622,1.2616,1.2666,1.266,1.2661,1.267,1.2619,1.2555,1.2557,1.2577,1.2534,1.2541,1.2547,1.2569,1.2551,1.2547,1.2549,1.2536,1.2543,1.2524,1.2507,1.2533,1.2532,1.2498,1.2498,1.2505,1.2486,1.2509,1.2502,1.2507,1.2518,1.2486,1.2496,1.2513,1.2542,1.2516,1.2519,1.254,1.254,1.2533,1.2519,1.2516,1.2519,1.2495,1.2547,1.2541,1.256,1.2494,1.25,1.2513,1.2497,1.2465,1.2477,1.2488,1.2417,1.2394,1.2404,1.242,1.2367,1.2373,1.2404,1.2403,1.2424,1.2393,1.2392,1.242,1.2406,1.2341,1.234,1.2364,1.2345,1.2369,1.2372,1.2378,1.2431,1.2412,1.2383,1.235,1.2422,1.2424,1.2417,1.2483,1.2496,1.2509,1.255,1.2581,1.2515,1.2497,1.2509,1.2522,1.2518,1.2511,1.2453,1.2519,1.2478,1.2435,1.2528,1.2612,1.2651,1.2668,1.2652,1.2653,1.2619,1.2657,1.2621,1.2617,1.2599,1.2548,1.2574,1.2608,1.2551,1.2564,1.2566,1.2663,1.2645,1.262,1.2639,1.2619,1.2587,1.259,1.2592,1.2557,1.2551,1.2558,1.2547,1.2592,1.2618,1.2639,1.2617,1.2618,1.2663,1.2669,1.265,1.2666,1.269,1.2681,1.2678,1.269,1.2683,1.2697,1.2628,1.2615,1.2636,1.2622,1.2623,1.2628,1.2571,1.2526,1.2549,1.2537,1.2518,1.2531,1.2586,1.2626,1.2628,1.2609,1.2599,1.2576,1.259,1.2559,1.257,1.2545,1.2543,1.2503,1.2503,1.252,1.2491,1.2501,1.2538,1.2564,1.2556,1.2563,1.2571,1.2548,1.2518,1.2546,1.252,1.2508,1.2463,1.2452,1.2468,1.2479,1.246,1.2493,1.2469,1.2456,1.2444,1.2472,1.2459,1.2445,1.2426,1.2452,1.2509,1.2512,1.2592,1.2558,1.2602,1.2556,1.2616,1.2619,1.2727,1.2726,1.2893,1.2903,1.2996,1.2919,1.285,1.2814,1.2785,1.2785,1.2773,1.2701,1.2666,1.2657,1.2733,1.2748,1.2837,1.2749,1.2704,1.2638,1.2588,1.2644,1.2629,1.2653,1.2713,1.2724,1.2631,1.2663,1.2704,1.2642,1.2612,1.2545,1.2518,1.2459,1.24,1.2426,1.2405,1.2376,1.2369,1.234,1.2343,1.2285,1.2296,1.2262,1.2237,1.2218,1.2177,1.22,1.2189,1.2219,1.2211,1.2192,1.2163,1.2152,1.2156,1.2114,1.2128,1.2102,1.2092,1.214,1.2149,1.2119,1.2099,1.2075,1.2106,1.2132,1.2116,1.2153,1.2136,1.2171,1.2182,1.2137,1.2162,1.2142,1.2109,1.2085,1.2058,1.2097,1.2037,1.1981,1.1951,1.1946,1.2004,1.201,1.2025,1.1988,1.2022,1.2037,1.2047,1.208,1.2077,1.2007,1.1933,1.1921,1.191,1.1888,1.1879,1.1935,1.1896,1.1906,1.1938,1.191,1.1935,1.1974,1.1962,1.195,1.1885,1.1861,1.1917,1.1924,1.2026,1.2082,1.211,1.2103,1.207,1.207,1.2011,1.1976,1.1997,1.1975,1.1912,1.186,1.1888,1.193,1.1911,1.1892,1.1846,1.1856,1.1907,1.1911,1.1904,1.1927,1.1976,1.1971,1.199,1.1974,1.1946,1.1923,1.186,1.1811,1.1782,1.1932,1.1889,1.1865,1.1819,1.1804,1.1755,1.1931,1.1909,1.1924,1.1858,1.1849,1.1815,1.18,1.1732,1.1681,1.1657,1.1626,1.1571,1.153,1.1528,1.1527,1.148,1.1485,1.1431,1.142,1.1427,1.1386,1.1435,1.143,1.1451,1.143,1.1412,1.1406,1.1381,1.1376,1.1376,1.1399,1.133,1.1303,1.1299,1.1324,1.1296,1.1291,1.1347,1.134,1.135,1.1329,1.132,1.1332,1.1354,1.1338,1.1321,1.1349,1.1323,1.1331,1.1319,1.13,1.1308,1.1274,1.1255,1.1265,1.1258,1.1209,1.1229,1.1211,1.1199,1.1195,1.1193,1.1145,1.1153,1.1174,1.1152,1.1153,1.1057,1.1066,1.1034,1.1043,1.1013,1.1035,1.1031,1.1026,1.0974,1.0918,1.0955,1.0919,1.0941,1.0963,1.0973,1.1018,1.1034,1.1057,1.1073,1.1055,1.1081,1.1094,1.1064,1.1057,1.1049,1.1023,1.1049,1.1041,1.106,1.106,1.1059,1.1056,1.1034,1.1032,1.1035,1.1019,1.1017,1.1028,1.1023,1.1008,1.1002,1.1003,1.0986,1.0978,1.0943,1.099,1.1017,1.1005,1.102,1.1007,1.1,1.1002,1.1002,1.1012,1.0995,1.0993,1.0972,1.0986,1.0975,1.0979,1.0986,1.0972,1.0965,1.0947,1.0942,1.0931,1.0934,1.0924,1.0932,1.0932,1.0935,1.0941,1.0927,1.0929,1.0902,1.09,1.0895,1.0892,1.09,1.0888,1.0871,1.0867,1.0858,1.0861,1.0884,1.0886,1.0891,1.0881,1.0887,1.0909,1.0916,1.0928,1.0904,1.0888,1.0894,1.0891,1.088,1.088,1.0888,1.089,1.0891,1.0901,1.0875,1.0864,1.0832,1.0826,1.0848,1.0864,1.0854,1.0845,1.0843,1.0852,1.084,1.0846,1.0868,1.0863,1.0869,1.0877,1.0864,1.0853,1.0844,1.0839,1.0831,1.0842,1.0842,1.0853,1.0859,1.0858,1.0864,1.0859,1.0853,1.0853,1.0868,1.0871,1.0872,1.0881,1.0888,1.0883,1.0877,1.0857,1.0852,1.0844,1.0827,1.0829,1.084,1.0841,1.082,1.0834,1.0823,1.0818,1.0823,1.0824,1.0787,1.0775,1.0768,1.0761,1.0768,1.0749,1.0755,1.0739,1.0744,1.0755,1.0777,1.0791,1.0802,1.0814,1.0802,1.0804,1.0804,1.0793,1.0785,1.0777,1.0795,1.078,1.0803,1.0802,1.0794,1.0783,1.077,1.0773,1.078,1.0779,1.0817,1.0827,1.0827,1.0829,1.0822,1.0781,1.0781,1.0787,1.0777,1.0773,1.0786,1.0785,1.0771,1.0732,1.0717,1.0715,1.0709,1.0727,1.0726,1.0745,1.0685,1.0669,1.0687,1.0684,1.0697,1.07,1.0704,1.0714,1.0712,1.071,1.0687,1.0689,1.0718,1.0732,1.0712,1.072,1.0761,1.075,1.0732,1.0737,1.0744,1.0733,1.0733,1.0731,1.0726,1.0722,1.0719,1.0721,1.072,1.0717,1.0724,1.0725,1.0731,1.0731,1.0722,1.0719,1.0722,1.0731,1.0745,1.0741,1.0739,1.0743,1.0745,1.0739,1.0743,1.0743,1.0723,1.072,1.0724,1.0726,1.0724,1.0718,1.0719,1.0711,1.0712,1.0711,1.0709,1.0712,1.0718,1.0717,1.0709,1.0706,1.0718,1.0719,1.0716,1.0718,1.0714,1.0709,1.0707,1.0711,1.0731,1.0671,1.066,1.0659,1.0653,1.0652,1.0619,1.0641,1.064,1.062,1.0615,1.0604,1.06,1.0593,1.059,1.0586,1.058,1.0579,1.0572,1.0569,1.0573,1.0564,1.0561,1.0561,1.0554,1.0553,1.0555,1.0551,1.0553,1.0545,1.0539,1.0533,1.053,1.0528,1.0521,1.0518,1.0505,1.0503,1.0502,1.0502,1.0502,1.05,1.0498,1.0501,1.0505,1.0502,1.0509,1.0507,1.0506,1.0506,1.0505,1.0504,1.0509,1.051,1.0508,1.0507,1.0506,1.0505,1.0504,1.0505,1.0505,1.0505,1.0503,1.0504,1.0513,1.0506,1.0508,1.0503,1.049,1.0466,1.0461,1.0464,1.0465,1.0466,1.0466,1.0465,1.0467,1.0463,1.0464,1.0464,1.0467,1.047,1.0468,1.0472,1.0491,1.0475,1.0468,1.0495,1.0493,1.0508,1.0512,1.0512,1.0511,1.051,1.0512,1.0501,1.0502,1.05,1.0498,1.0496,1.0496,1.0496,1.0496,1.0495,1.0494,1.0492,1.049,1.0488,1.0489,1.0489,1.0491,1.0492,1.0489,1.0489,1.0488,1.0486,1.0483,1.048,1.0481,1.0483,1.0482,1.0476,1.0474,1.0478,1.0481,1.0483,1.0487,1.0485,1.0484,1.0489,1.0493,1.0504,1.0503,1.05,1.0494,1.0486,1.048,1.0474,1.0468,1.0457,1.045,1.0449,1.046,1.0462,1.0461,1.0439,1.044,1.0434,1.043,1.0428,1.0428,1.0425,1.0426,1.0427,1.0429,1.0423,1.0419,1.0415,1.0411,1.0401,1.04,1.039,1.0387,1.0387,1.0386,1.0377,1.0373,1.0371,1.0371,1.0366,1.0364,1.0362,1.0361,1.0362,1.0359,1.0357,1.0357,1.0357,1.0357,1.0354,1.0353,1.0352,1.035,1.0352,1.0352,1.0349,1.0349,1.0348,1.0347,1.0345,1.0342,1.0341,1.0341,1.0344,1.0344,1.0344,1.0344,1.0344,1.0343,1.0341,1.0339,1.0336,1.0331,1.0332,1.0336,1.0339,1.0339,1.0347,1.0347,1.0366,1.0313,1.031,1.0304,1.0305,1.0304,1.0301,1.0309,1.0293,1.0283,1.0276,1.0271,1.0265,1.0265,1.0262,1.027,1.0273,1.0252,1.0247,1.0244,1.0241,1.0239,1.0239,1.0233,1.0234,1.0238,1.0235,1.0236,1.0229,1.0227,1.0222,1.0227,1.0228,1.0226,1.0227,1.0229,1.0216,1.0217,1.0207,1.0199,1.0197,1.0192,1.019,1.0187,1.0185,1.0179,1.0179,1.0177,1.0175,1.0174,1.0174,1.0172,1.017,1.0169,1.0169,1.0168,1.0164,1.0164,1.0162,1.0163,1.0165,1.0149,1.0129,1.0143,1.0144,1.0124,1.0112,1.0106,1.0088,1.0062,1.0059,1.0064,1.0028,1.0005,1.0003,1
